SampleID	EnvG_T2R1	EnvG_T2R2	EnvG_T2R3	EnvG_T2R4	EnvG_T2R5	EnvG_T2R6	EnvS_T2R1	EnvS_T2R2	EnvS_T2R3	EnvS_T2R4	EnvS_T2R5	EnvS_T2R6	LOT1A3	LOT1A6	LOT1A7	LOT1A8	LOT1B2	LOT1B4	LOT1B5	LOT1B6	LOT1C1	LOT1C2	LOT1C4	LOT1C5	LOT1C6	LOT1C8	LOT2A1	LOT2A2	LOT2A3	LOT2A4	LOT2A5	LOT2A6	LOT2A7	LOT2A8	LOT2B2	LOT2B3	LOT2B5	LOT2B6	LOT2B8	LOT2C1	LOT2C2	LOT2C3	LOT2C5	LOT2C6	LOT2C7	LOT2C8	LOT3A1	LOT3A2	LOT3A3	LOT3A4	LOT3A5	LOT3A6	LOT3A7	LOT3A8	LOT3B1	LOT3B2	LOT3B3	LOT3B4	LOT3B5	LOT3B6	LOT3B7	LOT3B8	LOT3C1	LOT3C2	LOT3C3	LOT3C4	LOT3C5	LOT3C6	LOT3C7	LOT3C8	LOT4A3	LOT4A4	LOT4A5	LOT4A7	LOT4B1	LOT4B3	LOT4B4	LOT4B5	LOT4B6	LOT4B7	LOT4C1	LOT4C2	LOT4C3	LOT4C4	LOT4C5	LOT4C7	LOT4C8	Soil_T2R1	Soil_T2R10	Soil_T2R11	Soil_T2R12	Soil_T2R2	Soil_T2R3	Soil_T2R4	Soil_T2R5	Soil_T2R6	Soil_T2R7	Soil_T2R8	Soil_T2R9
LOT3A5	0.8889369188229025	0.8872635410590333	0.8674577723956226	0.8938829234038841	0.8964588784102576	0.8998845018241061	0.9065427147092053	0.90773702608646	0.9341171328261925	0.898033446343213	0.9013599145869858	0.9377707922435872	0.9400515037290919	0.8503506846513523	0.8861469160599336	0.881377212171503	0.8673080457481472	0.9886002995618659	0.8763372721112704	0.8986749664685952	0.9129331726520749	0.8727670388508842	0.9227310771063476	0.9110583650245212	0.9082732283952636	0.8449666359715822	0.8768662425569057	0.8345698948234792	0.8642420041937173	0.8467679759453867	0.8183632733249382	0.8137735381153133	0.8304374904785148	0.870906649953219	0.9157074444252188	0.8224357026890641	0.8870583149358792	0.8443198723245853	0.8075044504435034	0.8898468235931429	0.9168204285684739	0.8454630996248254	0.855178680345807	0.8788414098633731	0.8127788022832215	0.8457836377668919	0.8685875519611594	0.8590746910348308	0.8807923297443586	0.8121925534458578	0	0.8790347267352526	0.8681884673635074	0.8980555163531969	0.8448476808935025	0.8816013023910951	0.8416408357874839	0.8058130045492233	0.8217693838322176	0.8793554317483423	0.8374787289350267	0.8328130040368412	0.8643936907211786	0.8574149423281474	0.8253617247866196	0.9044051587622441	0.8537766426885031	0.8570187076630401	0.9710260454868344	0.8608498517730916	0.8935781481723343	0.8567786262107706	0.8356250985359849	0.8432250079106697	0.8459782996529885	0.8163537700803567	0.8386368094693796	0.8561541617340714	0.8787446679469453	0.8880912002884145	0.8542454787780963	0.8272529979430484	0.8550051421911888	0.8482840413413736	0.8487958633327342	0.8658238572615511	0.8348782806347851	0.9096406152815206	0.8975995591813303	0.9040646946356098	0.8939431729987866	0.8871028877928874	0.8979661066902292	0.9026034357344941	0.9049683892017205	0.928708115099419	0.9047077132180198	0.8691271608181598	0.9057869516428876
LOT3A6	0.8948665891977877	0.9013961153590349	0.8738892125023295	0.8884537448459292	0.9016094557956835	0.9067265249681604	0.9274936255861747	0.9268259871177669	0.9497425051864047	0.9119150356735362	0.9137369436125568	0.9440558378727367	0.9161476269471033	0.8821787016645497	0.9116823895375935	0.8563273739558624	0.9113097464469359	0.9665187629164289	0.9078515190783285	0.931311004273331	0.9473544596609801	0.8892826508099101	0.8624034407569932	0.9097604977705795	0.8277164148537236	0.8761290796568082	0.9112923445367275	0.8990284862493731	0.8758935874515952	0.9012323961353761	0.8168832231089672	0.867286633151793	0.8990854107052527	0.8899121813834687	0.9145809569509284	0.8615453970439367	0.8716895466628068	0.8829851363865534	0.8247743099198145	0.9169073004654911	0.9185484927978945	0.8827142829225642	0.8923591315732107	0.869443628046776	0.8697817586201009	0.8516072419172145	0.9133736781414611	0.9099082408511832	0.9047348047904925	0.8614140640975068	0.8790347267352526	0	0.8935843029608409	0.9186753235309167	0.8901537773716525	0.9186858932658744	0.8645456085394723	0.8732369136180337	0.860741460015968	0.9218666812219941	0.8556763904124858	0.8572022159616679	0.9233636459770326	0.882919266977214	0.891505665639537	0.8988755790541582	0.9029634525935673	0.9020852360067902	0.9675030689066866	0.863747799271236	0.9123062721232291	0.8780747306071239	0.8261736046561438	0.9012854152798998	0.8732395568944659	0.8773127827979227	0.8976390969143548	0.866059241902652	0.9389132493485436	0.9091363406222762	0.896372630113726	0.8826608092377451	0.8749027186263783	0.9221543013605977	0.8914093254829837	0.8855481751582733	0.8730878828707492	0.9374395907898015	0.91590208946022	0.9290574156363198	0.9339507087837421	0.9328646178334129	0.9454990375069905	0.9379318476879481	0.9422891839939036	0.9490218358691912	0.9456517027613149	0.9274386703774586	0.9559799130451448
LOT3A7	0.9352156970543811	0.9402234080764569	0.9463595522643199	0.9512818507069786	0.9378295903246815	0.9317047419649168	0.9268695563931396	0.9347571285308867	0.932597388458663	0.9336656669320121	0.9465501707940767	0.9462120959541548	0.9281695043144964	0.8215101769683202	0.8106072526251349	0.817318506254246	0.8822495214649859	0.9872947854935741	0.8412743198949342	0.8430970707309454	0.9098783120814697	0.9291622619751202	0.9311489109165402	0.9137796149051829	0.8839784194244973	0.8563282246856397	0.8840121471898115	0.8562766638578881	0.9030945099804061	0.8862546081870183	0.8462599727678506	0.811750095552048	0.8581760449383813	0.823063162557609	0.9207181634382732	0.8384860641268544	0.9047937720962329	0.8337550280330337	0.8297130241624231	0.8918391312348434	0.9478477936843187	0.8655073390367138	0.8349062413507665	0.8887129440376801	0.8282518229270929	0.8368117712427832	0.8732021284636877	0.8320830419970019	0.9371556910198909	0.8554555110755215	0.8681884673635074	0.8935843029608409	0	0.9172501779397102	0.8446263000562377	0.8553052367475725	0.8830561409126189	0.8301266161902305	0.7699061226022877	0.8163407061939235	0.7793971864312899	0.875349900856044	0.8209468171724448	0.8601542771509868	0.8188681253631164	0.8304792973499431	0.8226155458127327	0.8067051143207548	0.9602022520130907	0.8666656415436436	0.9348897483243817	0.8729786326945977	0.8913987179385019	0.8662117684769758	0.8458056787854586	0.81905135874579	0.7904133467215448	0.7988658189205612	0.8410044698364623	0.8668346149521261	0.8241557421572913	0.8965351315026915	0.8635983038513045	0.8397936745644404	0.7986366485295164	0.8266200832277745	0.8564817460587311	0.8418232660860648	0.8341509054105091	0.8354737110103626	0.8169771392988124	0.8089991490281743	0.8452338010692948	0.8357451400627255	0.8395220478931719	0.9091333540788249	0.8164469149574022	0.8006473215407006	0.8532396776933785
LOT3A8	0.9390385554984348	0.9553582756888827	0.9134825511658193	0.9509644760074847	0.9496533046268285	0.9551278047382191	0.9353587317125839	0.9504581481755938	0.9444028277107064	0.9434382624601968	0.9457539821075776	0.9425827551656022	0.924815346051922	0.9038615854849602	0.9286781916937505	0.8965396762500982	0.896755162307082	0.9841098594338323	0.9047462104816946	0.9257580051372992	0.9258617690705065	0.8830240554307661	0.8992010014480739	0.9141841048703497	0.9007442057173397	0.8932520992730207	0.9160561702095746	0.8955522829642951	0.9271115758335186	0.9500697409812745	0.901552537461776	0.9000172461233902	0.8663305594314439	0.9137263739680558	0.9523054836610204	0.8844191148078806	0.9604007789518608	0.903762162549363	0.8816891115011222	0.9303362708611715	0.9703354770664705	0.9349798483316051	0.9164415360366535	0.8998424192671794	0.8773870259227673	0.9126969667393331	0.9284133484258436	0.9027349075127885	0.9435129525328819	0.8999718705724318	0.8980555163531969	0.9186753235309167	0.9172501779397102	0	0.8844573502185901	0.9351459049839661	0.9003915136323312	0.8982639490298696	0.8740911710047486	0.9270956657659566	0.8844861724589241	0.8759359268902266	0.8951096456108241	0.9021159461041055	0.8947489578846948	0.9181357208509456	0.9178755044837982	0.9077340099302528	0.9761285866216632	0.9032995677854934	0.9241225832053641	0.8898648482453888	0.8766658241455956	0.9107660439861465	0.8882812317981629	0.9092112678074559	0.8589273859706299	0.8796572113121313	0.9167971255904592	0.9129294180799435	0.8873945852633134	0.8998210223018722	0.9148175895247033	0.889096902179723	0.8898286840589977	0.8883655556151442	0.9021221504363748	0.9531250397945193	0.9398446221411418	0.9478160441623036	0.9373599412791737	0.9323258487965038	0.9259623584367195	0.9349348158012609	0.9498686616691232	0.9522706034102092	0.942527106804812	0.9280519273978068	0.9233282888936136
LOT3B1	0.8627306418485085	0.8737421614936919	0.8615520359025518	0.8928696204462673	0.8717332379019967	0.8739825816887717	0.8702613846887913	0.871382898751175	0.8417914772242064	0.8432854673012085	0.852785161173818	0.9026830758060429	0.9403403587009622	0.8434621214897291	0.8546791512454843	0.853359225297786	0.7892243509420173	1	0.8445114051093073	0.8782896228864958	0.8661336135527331	0.8720214843270726	0.918289903946449	0.9168442984443407	0.9350667782472968	0.8568603303987807	0.8169218989092305	0.8249774046384971	0.8253746240971743	0.8729087699824738	0.8357760620068563	0.827546123413235	0.8518330637740398	0.8581489897128102	0.9057732385239661	0.8119574436596045	0.896617169971651	0.8505972523636864	0.8076720824662497	0.8306869698352958	0.9341760304281976	0.8510360643508573	0.8323681374424313	0.8772881626154002	0.8245798726733718	0.8239641581749328	0.8300121976510059	0.8549237103637604	0.8742467908334672	0.8148421595687878	0.8448476808935025	0.8901537773716525	0.8446263000562377	0.8844573502185901	0	0.8138347382195384	0.8549323693356857	0.8286735112277833	0.7955622993607568	0.8649435154928885	0.8051363312812918	0.8668033496112502	0.8464869026193411	0.8457944578063702	0.8342790771859077	0.8691445462069309	0.8408088108507851	0.8333943190788554	0.9688747009295259	0.8575291847003237	0.8540203718085494	0.853564633960433	0.8349085888824638	0.8617408592245984	0.7694395058369611	0.8178453748760309	0.7906333234790118	0.8647842124582736	0.8484483811574861	0.8952589450944178	0.8381005798655493	0.8419826882754845	0.8464797586596404	0.8282849893031206	0.8368558439071558	0.8442741978812653	0.8630514961496777	0.8958899634328872	0.8740518379196633	0.8827260124039795	0.8771220770824615	0.8700074783918951	0.8819043422922834	0.8858543903272437	0.8771530351379223	0.894988871907882	0.8900568058817288	0.8675494496605044	0.8852024373423298
LOT3B2	0.8351449378889049	0.8721269289450271	0.8925472939732759	0.9255654438601325	0.8428133032140278	0.8369575248283665	0.8511160121651731	0.8122804657920263	0.8167638769511676	0.8132836929706081	0.845781899335645	0.9106567636464435	0.9571125134932268	0.8313339763789473	0.858480136966838	0.8762254294462429	0.7719881662080326	1	0.8597354963931474	0.8683811176414881	0.909710680738252	0.8507014235962622	0.9577598865039869	0.9355333214311108	0.9595443713485362	0.8770462755452965	0.8237175014681971	0.7672605482415705	0.8316777953864924	0.8624412343344835	0.8733785227843083	0.8325917603958133	0.8125193008985546	0.8407907571733773	0.9102077105449958	0.8215319408745966	0.9232389754617549	0.8703296340686629	0.8346043954404899	0.8691090520467268	0.9507336985333102	0.8664522230452155	0.8298339921027483	0.9161691914221326	0.8074252776827958	0.8897004573249334	0.7674628547703619	0.764969630297996	0.9041756008396827	0.8255238979434839	0.8816013023910951	0.9186858932658744	0.8553052367475725	0.9351459049839661	0.8138347382195384	0	0.8888924773317632	0.8249387359049102	0.803259295367418	0.7611701610337668	0.8079257001883738	0.9002754350954973	0.7809644831021081	0.7803090235970309	0.7952827604455117	0.8703231223496579	0.7904900509894914	0.8173527305217182	0.9668144943154273	0.8745016317140515	0.8465212028731692	0.8934190836542796	0.8685445317505606	0.8683143450707237	0.8282663346390442	0.8213040998251631	0.8086396604462139	0.8479062899436758	0.8866315155804856	0.8550949875011382	0.8000187405192191	0.8585152712619	0.8341593509998148	0.823629303138664	0.8083484249965308	0.8227057460631216	0.8618465670253083	0.8384495980779462	0.7927885565792872	0.79410709006156	0.8006359697050383	0.7859074519343353	0.7704371993727499	0.775443710587356	0.8077835635929301	0.736429463729589	0.835696963610138	0.8078121426817145	0.7928336538989711
LOT3B3	0.9005913030206656	0.8916368887549978	0.8800766985181216	0.9096577852869879	0.9064838000751553	0.9156552988203331	0.9129221527316731	0.92101900885527	0.9372716784969792	0.9041295408936375	0.9055859078697791	0.9430310960197903	0.9496407822334969	0.8788685160452813	0.8950656479205866	0.8582356576384066	0.8561868191556891	0.9716850595179393	0.8558047373953763	0.9081390622639754	0.9479988295108078	0.9121118591666671	0.9103144828906441	0.8830561754415387	0.9192269756770779	0.8690126901675419	0.8842515478371273	0.8651624516270456	0.8568234889229402	0.8719105194901979	0.8448140050722167	0.8533753006359591	0.8896563069953873	0.8939829973434452	0.9299408251476015	0.8510728379672983	0.8985323900207706	0.864203006891638	0.8291485538758225	0.8667125537960345	0.90284952214854	0.8713885467365767	0.8596597279545771	0.8850929469760892	0.8673936018498108	0.8603440360918955	0.883718541113938	0.8787908170417462	0.8756431334042565	0.8440230816544408	0.8416408357874839	0.8645456085394723	0.8830561409126189	0.9003915136323312	0.8549323693356857	0.8888924773317632	0	0.840968978108958	0.839297069423939	0.9070032441054494	0.8482909170874625	0.8235261720391638	0.8932653469001959	0.8672726311517542	0.8610421184331158	0.9020191200007579	0.8749924424463628	0.8589479469401919	0.9792440660250181	0.8375094603486793	0.8926594580454649	0.85117008892574	0.8434970782479041	0.8715729089828291	0.8721161596448963	0.8407557087128223	0.8450043036720436	0.8752062589081281	0.8910979277897562	0.9236585892027432	0.8923180587426166	0.8263437601474722	0.8471343532812169	0.876883135008879	0.8767013460411566	0.8781571257353121	0.8453402371566828	0.9226337032948478	0.9072114247689834	0.9110207028991238	0.911694822014151	0.9038304749169768	0.9148100271805033	0.9191793381660593	0.918122181723382	0.9376049863527505	0.9195820006563371	0.9034962320676404	0.9312054359625562
LOT3B4	0.8469759945509058	0.8248465162529072	0.8366829495556679	0.8406742375897241	0.8459048019558584	0.8540742775043395	0.8962684415667368	0.8855851780308153	0.918183624203662	0.8601642329187881	0.8710210782866764	0.9402948178391863	0.9471669682695659	0.7950738165775216	0.8296268098444018	0.8479252998270822	0.8110153385190849	1	0.8343459140660809	0.882187782542088	0.9140585937643235	0.8495486326048652	0.9204685305438157	0.8947903033698589	0.9052516900829358	0.8109065378069771	0.8645678016883562	0.8038920179728264	0.829218362338836	0.8220593569102909	0.8000456503850366	0.775225300140936	0.8229050925050184	0.8459614967029768	0.8800867492902757	0.794229544773651	0.8482330111458383	0.8286547292386859	0.7496930572311512	0.849730752564245	0.93597707986205	0.8265976967692247	0.8066110246977934	0.8512711647888144	0.7905318414901984	0.8228212458632331	0.8431140882423325	0.8083517264868735	0.8927007899916375	0.759983926204704	0.8058130045492233	0.8732369136180337	0.8301266161902305	0.8982639490298696	0.8286735112277833	0.8249387359049102	0.840968978108958	0	0.754683523821107	0.816628393774621	0.7852260299823131	0.8256964514000902	0.8220357406722598	0.8065939562631117	0.7731984997243463	0.8691904885789071	0.7947364407841425	0.7894999604839109	0.9654116550973205	0.8235392778126489	0.886452603973691	0.827117595043905	0.8241641614183168	0.81424291186271	0.8176180098473954	0.7868457998618816	0.7910923131010738	0.8222193120701368	0.8612173079223621	0.8488694706184533	0.8288988675364389	0.8056827892035164	0.815493126664548	0.8369868882081895	0.7916551598666761	0.8044160368923865	0.7956789689183328	0.8456359485279281	0.8471908808351422	0.83021511391987	0.823904238780314	0.8163047376351698	0.8449681623415581	0.8393912811823744	0.8381291561118152	0.8867439315444543	0.8307727128776932	0.8076522913069628	0.8611848933595402
LOT3B5	0.8886962945744016	0.8934342142230948	0.8936383165222528	0.9152077457597173	0.893269421790354	0.8895316696867595	0.904489543054588	0.904017594169736	0.9094537657985162	0.9003172946911105	0.9083563539496886	0.9358585088810338	0.9498533178639237	0.7719941316987748	0.8063865838346472	0.8265822376598195	0.822317744790252	1	0.8171744782166607	0.8224276008752754	0.8795392640931228	0.8733024167046144	0.916091215139075	0.8725466708670686	0.941127042917291	0.7899261478701357	0.8541105912236074	0.7581320693634052	0.851202864298287	0.8457617359115779	0.8037674418549063	0.745139944666692	0.7714729162583028	0.7654547054246154	0.9131016314606293	0.766493144271057	0.8540238155989275	0.7990699901134217	0.7706226284600042	0.8175681480747932	0.9512398628042437	0.8438598364054456	0.7953064790409683	0.8247260138146788	0.7183144927437509	0.8264064336260947	0.8074603650131826	0.7333691512879711	0.9157807034168712	0.784991032716123	0.8217693838322176	0.860741460015968	0.7699061226022877	0.8740911710047486	0.7955622993607568	0.803259295367418	0.839297069423939	0.754683523821107	0	0.7564415926518829	0.704171810651189	0.8236723380140496	0.6865663632674472	0.7533805369259685	0.7271940636192047	0.7927374237520166	0.7626363147391676	0.7553527886308636	0.9451908361810698	0.7971723285229427	0.8913821380858542	0.8333164016329785	0.8055199143546601	0.8068310526002498	0.825881114345118	0.7467427560293559	0.6983257744335335	0.7677668578389307	0.8192944547969656	0.785686000628507	0.7578527595948689	0.8319972541989074	0.7842319723980355	0.7513264937650237	0.75677328268733	0.7678704264372883	0.8090634139619636	0.8276257916097823	0.7442600081876296	0.7915674568794276	0.7712670083816514	0.7550955769206936	0.7477373202799643	0.756590899395708	0.8081325933996751	0.8542139681903215	0.7888588615833871	0.73618971032532865	0.7506796154785206
LOT3B6	0.9104281484621325	0.9266090423626304	0.945708899028478	0.9704824525762603	0.9144155892910509	0.8982608946847499	0.918539104718426	0.8863061437666643	0.8789279753153868	0.8996663047685394	0.9243581609233993	0.9538972530395863	0.9751803414055813	0.8129835673248207	0.7913398176810587	0.8507614910126651	0.8277449658250685	1	0.8468034325570996	0.8314022585083563	0.9085739451522703	0.8956224263804561	0.9551707351515613	0.9224689663572635	0.9595842652267524	0.8617697909794513	0.8811409026575654	0.7806209308415594	0.8865034840582552	0.8757251988152212	0.8731739182274854	0.8024258812681121	0.8098446478113299	0.8044483781451742	0.9355549339599188	0.8261041286195339	0.919904710980947	0.8469518722404562	0.8242845005840524	0.8709509844049828	0.9686839382927763	0.8767243412834231	0.829619288977874	0.8990952945899077	0.7816879719542799	0.8945890350771118	0.7901138374272336	0.7340707781850395	0.9501530536700461	0.8420517145821134	0.8793554317483423	0.9218666812219941	0.8163407061939235	0.9270956657659566	0.8649435154928885	0.7611701610337668	0.9070032441054494	0.816628393774621	0.7564415926518829	0	0.7628017124803007	0.9091641319041668	0.718873431980822	0.7978729799205357	0.7544977101515011	0.8510406006931659	0.7362572263749905	0.773615687525579	0.9624816979586529	0.8708434795022708	0.9039900518102096	0.876447672753945	0.8756882137653649	0.8489546728015963	0.8672180729123478	0.8055831222865961	0.7754547460596033	0.7904253477654598	0.8613574171230823	0.804241722404835	0.7972302185420184	0.8851262041579636	0.8195849317941133	0.802092524869934	0.7408799892179506	0.8115856148174604	0.8549276199443404	0.7225724418050796	0.7245606157024529	0.6964813385316846	0.6725308512246351	0.6690775523993349	0.7101340734857796	0.661500758171324	0.6997721335664295	0.7908537625471361	0.6936237828079465	0.6738314375166178	0.7268454942991974
LOT3B7	0.8663295807835953	0.8985478370133895	0.8799308808734361	0.9329017361931299	0.8779929183843272	0.8870760084141989	0.8867896081702447	0.8626787964020303	0.8885437029964525	0.8793306290730706	0.8807555582464897	0.908464811923791	0.9498549851184609	0.8129541269431624	0.771969747199043	0.7978034825613604	0.8210712578037711	0.9962244304371108	0.7988713424082593	0.8496909922219417	0.9009079571613964	0.846097735733079	0.9159046239349291	0.887177792820382	0.9149366016206275	0.8163884227895304	0.8462799279210165	0.7717375420549661	0.8377644289116034	0.8349702163895961	0.8098577585365817	0.7665785057526409	0.7656843805287512	0.8083530923707343	0.9108590702651058	0.7829626589032082	0.8773491336763822	0.7813863919350253	0.750375894115609	0.8496980967329759	0.9579727206277652	0.8430821083928288	0.8020577539848643	0.8610380401654514	0.7343563476341447	0.8407372456892598	0.8043310531581371	0.753245933755844	0.9082623741900108	0.7888013219847871	0.8374787289350267	0.8556763904124858	0.7793971864312899	0.8844861724589241	0.8051363312812918	0.8079257001883738	0.8482909170874625	0.7852260299823131	0.704171810651189	0.7628017124803007	0	0.8493800494776396	0.7352064474165764	0.7859637609573982	0.761474055648482	0.8374728284609801	0.754472983249916	0.7572095727379928	0.9355661650936933	0.802014716235101	0.8576188792858352	0.8072953046386341	0.8081257167230068	0.8058158412275638	0.8037507482444555	0.7522871486940703	0.7234193194066134	0.7451759793316767	0.8518829753468113	0.8243382556035831	0.7856686526837708	0.807993331877112	0.8007541924506326	0.7855409713167271	0.7428076165738668	0.7720188182043106	0.8222686402203845	0.818485909649214	0.7896708529242817	0.8011166547605596	0.7739672117041906	0.7807954445231753	0.7967969264919763	0.7906538310489414	0.814165267404964	0.8492056479907494	0.7891035679749633	0.7516991581596598	0.795194859059031
LOT3B8	0.9054304273226078	0.8778215572529309	0.8670265354605249	0.8551756240126333	0.8887154095097769	0.8984000522431265	0.9241546691628536	0.9229972363023325	0.943766213244046	0.9019872155412302	0.9268991738232986	0.9441291053986108	0.9287717330747147	0.8599999028693348	0.9107390406213064	0.8302409908111256	0.8757056299462291	1	0.8595790155630221	0.9040249042853384	0.9272487832187528	0.9062353342820466	0.8702772283208072	0.8961675473004307	0.916122498047175	0.8505858208562539	0.8914387357135459	0.8784799786096814	0.872553166328489	0.8695095562297672	0.7696358131884911	0.8442107726544412	0.8722746840790936	0.8947614430613252	0.9155635345945732	0.8349874099750952	0.8802064134451346	0.8762696140422939	0.8045017014592625	0.8816080459938093	0.9137337906307059	0.8982376159646566	0.844350039177064	0.8588147078493897	0.8645154267769534	0.8472827249829917	0.8841320243813839	0.8814193916106849	0.9285399658191419	0.8361147961567199	0.8328130040368412	0.8572022159616679	0.875349900856044	0.8759359268902266	0.8668033496112502	0.9002754350954973	0.8235261720391638	0.8256964514000902	0.8236723380140496	0.9091641319041668	0.8493800494776396	0	0.8798506573358045	0.8633853350855227	0.8607590876924085	0.913303705258149	0.8792234913163002	0.8569905136551255	0.9756419293240475	0.8189056602601977	0.9130732971228349	0.8516927615718328	0.8700108061911944	0.8475503819217095	0.8433961989492081	0.8412048116856988	0.8529938785294542	0.8689164696747061	0.8734125130450482	0.9223095044966021	0.8608281859124454	0.8319832022174833	0.856365016243305	0.8676958145505556	0.8943468962799813	0.8746036382359218	0.8150008493474749	0.9241194110750911	0.9165196756515304	0.9153208652328627	0.9152244728400446	0.9058858362067874	0.9213722377137857	0.9199170406629426	0.9233945524817134	0.9383205956614892	0.9241706327934905	0.9014029673655415	0.9346156244734571
LOT3C1	0.8921942615484997	0.9241204981629987	0.9296450996143955	0.9680862153195735	0.9142549097820961	0.9141946874824338	0.9106519387591677	0.8797535309222014	0.879127390852063	0.904056769680622	0.9048643482632754	0.9413916011680243	0.9623368369312061	0.8228221684240266	0.8142778551380208	0.8528303605950626	0.8236809560812364	1	0.8199708260697027	0.8448631126837584	0.8836911372279023	0.8523672741299868	0.929636747502959	0.9164286095448185	0.9562969166539114	0.8541863996634621	0.8613734359043842	0.730099086813666	0.871382060086208	0.875305864649263	0.8677180666434282	0.8119371532674973	0.763246024307809	0.8048443734574658	0.9253551442824846	0.8146785182276407	0.9241253738184158	0.8597706009109405	0.8301596219361117	0.8298057347446074	0.9742504757381125	0.8473301492464346	0.8261716157168433	0.8880482409396572	0.743341498388096	0.8842275572034506	0.8019335350035567	0.6743527605014601	0.9384323534704061	0.8409900635430038	0.8643936907211786	0.9233636459770326	0.8209468171724448	0.8951096456108241	0.8464869026193411	0.7809644831021081	0.8932653469001959	0.8220357406722598	0.6865663632674472	0.718873431980822	0.7352064474165764	0.8798506573358045	0	0.7452318725137007	0.7479802593621656	0.8179780633534479	0.7680598880154814	0.7920099300720786	0.961904541801795	0.8738304320335988	0.8807619761609742	0.8718014540549368	0.8578280730353736	0.8511569340320554	0.8428699428231757	0.7796271013197998	0.7271019758820956	0.7757030555412238	0.8554988223989194	0.8062038695785626	0.707155828370325	0.8523029716051178	0.7965942029779826	0.766495716542552	0.7732426441095823	0.8102915474266414	0.8573340791372451	0.8231507009450716	0.691321126037472	0.7734832935037507	0.7552899835424893	0.7257405774718574	0.6752002646050145	0.6846698302906141	0.7939762972750979	0.8036797693745416	0.7777987081317523	0.7196500801453198	0.6444621155197013
LOT3C2	0.8413874345040024	0.8769915593465321	0.8637450594786968	0.9202395698445182	0.8630383446779405	0.8553834181965742	0.8935539461676504	0.8399477425503998	0.8676603947254391	0.857482325735864	0.8677066404722519	0.9228800971446314	0.9539350773773325	0.8406881863018784	0.8511669791087642	0.8543786297772256	0.8077387384900446	1	0.8568431669762466	0.869313427798737	0.8938503898303174	0.8137018009679816	0.9387124294752789	0.9091511907703032	0.9413457411620868	0.8337171463887779	0.8237166373896968	0.7743938945832409	0.8218027564644923	0.8572228966381745	0.8579994823609033	0.8292800756553161	0.8004277969025938	0.8569937514074153	0.9014872914355642	0.8199735724061384	0.894029113733124	0.8498364154129104	0.8028769408337629	0.851447286848393	0.956788953510829	0.8427307140244373	0.8334393272971843	0.8894629653579659	0.7558627191952288	0.8683080890595063	0.7941371884695377	0.7658844416570624	0.9043837341697347	0.7885862848038235	0.8574149423281474	0.882919266977214	0.8601542771509868	0.9021159461041055	0.8457944578063702	0.7803090235970309	0.8672726311517542	0.8065939562631117	0.7533805369259685	0.7978729799205357	0.7859637609573982	0.8633853350855227	0.7452318725137007	0	0.790030563244532	0.8536898517326031	0.7989933404490411	0.8261264445892122	0.9749675874460796	0.8391901011702865	0.8304118285095757	0.8664727544556656	0.8381252587667758	0.8351472957762127	0.8210303371940373	0.8082367703668322	0.7735201068513257	0.8199091553625532	0.8919667941694005	0.8341675760221687	0.7715994931361707	0.8230251830542948	0.8073961504165719	0.8020445480789888	0.8127664757153675	0.8179438872394913	0.8296209855747171	0.8683258590754283	0.7757736346135623	0.8404079504745589	0.8315686389150402	0.8076967760743087	0.7889144912417353	0.7878580448932162	0.8521570282041016	0.8175521220747949	0.8512270716050743	0.8187616274038876	0.799760254237605
LOT3C3	0.8744226094138271	0.8722024117771375	0.8972643944788662	0.9240037795516485	0.8984265350105384	0.8900947323393519	0.9012046603070892	0.8934904513006771	0.8991856312027423	0.8872588366216019	0.8934562837663962	0.9344151355520268	0.9629558401974753	0.8120851475511417	0.8160442795828807	0.8385329226119844	0.8309445617077461	1	0.8249919556321555	0.8623788154529909	0.9089356523433758	0.8603864111914202	0.9413381648467632	0.8887505620474626	0.9398289398262464	0.844222650369439	0.8568347028009814	0.7662362461745043	0.8642671083102237	0.8502710426503578	0.8283309654764135	0.7832739487639814	0.768852234030433	0.8192478735506507	0.9189813964192463	0.7888143858920275	0.8968106993842215	0.8331461507497901	0.8035621864454364	0.8360483600139125	0.9538946414450289	0.8304543996588589	0.7722614655591368	0.8627441676722953	0.7522080393599376	0.8748649468518742	0.8115597525738215	0.7508169489462801	0.9078843394004183	0.8042829210257748	0.8253617247866196	0.891505665639537	0.8188681253631164	0.8947489578846948	0.8342790771859077	0.7952827604455117	0.8610421184331158	0.7731984997243463	0.7271940636192047	0.7544977101515011	0.761474055648482	0.8607590876924085	0.7479802593621656	0.790030563244532	0	0.8381474642053315	0.7775248660878755	0.7804647600926438	0.9516499993311015	0.8620151297756493	0.8943549558445208	0.8613408523294714	0.8041437951395946	0.8334398822195039	0.8162357246182604	0.7741607252861925	0.7604755121393975	0.7984498662697748	0.8557752419975052	0.8287578378571617	0.8002525387583269	0.845404615963415	0.8211658753184182	0.7832931539484922	0.7863464646072816	0.8040203564782826	0.8222182959750478	0.8248549507379279	0.7668050848233471	0.7895025697639617	0.775773526438735	0.764433481842313	0.7671002583634329	0.7626812798661883	0.8020146302554841	0.8434943075104456	0.7946656404285184	0.742947523292163	0.7732366192568556
