Feature ID	Taxon	Confidence
97f7b651a55907a5584c7c7dfff54f27	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium	0.9016994879557049
f50dff376f5b9583d86ebbb6b32811cb	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Powellomycetaceae; g__Geranomyces; s__uncultured_Chytridiomycota	0.7206318781359032
8edbaca082ad7542a63cc70666c7aeaa	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Duganella	0.7895602063469382
734f9a9e5c985a9d81a528969bcc4cc3	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_soil	0.9884231531668985
e05c98dd2a6345beecb80f3ec89bf398	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__metagenome	0.8468455998993386
1acb538c787ad4bff389dac5d2922967	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_Rubrobacteria	0.866126054493319
2c5723a9cb5b459a40c8cf6f32216c6b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	0.994416304177368
71ddca38fb4a6747e1eac659bbb95326	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavisolibacter	0.9973918316677637
7349396ff779791e4d9c4639fecb7362	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Cardinium	0.9997521799360697
2f1a9578d7aa3d2f7261fa570a3e25ea	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas	0.9999536246308471
904042056909e344361cb0e132d81114	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__uncultured; s__uncultured_rumen	0.9004742651498002
c2e321c0324f3ec2c5803288606a28fc	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_Chloroflexi	0.9587158446397146
da5a94ea2deaa291a5e81c02a614834f	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_planctomycete	0.9183254576151828
b4b42cd9a4f9470b8ecc491ee39737c1	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__uncultured_bacterium	0.9321614997381833
d39f2eb1a7f7ff195a79ba72f55af9fb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999995559845438
5008a513b95ddd948db13523d9b4f413	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__uncultured; s__metagenome	0.9829663536282042
3891b5d743abc94d5064cac55b4e038b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__uncultured_bacterium	0.7401228710744222
6f8f2270861b55f6da969623e332004c	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera	1.000000000000002
f0bacaa84b5eae6320b5a66c70188e8e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__uncultured; s__uncultured_Ruminococcaceae	0.8285308375197606
1fdcca7b5fb2bc3ff353d2e9e03038fd	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella	0.9990450682871854
75fc98851f9b6c70341b000bd28d1c30	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__uncultured_Sphingomonas	0.7422762745188352
b19826c5412d13643f8a5e1a04c0d871	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__uncultured; s__metagenome	0.9085172004650436
54bc63510f8da924a1b58eff48d8746f	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_bacterium	0.8109909484046701
