Feature ID	Taxon	Confidence
b24b99c1a03f2be4a924d5f4a767f0f5	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia	0.9998871650558088
59eea1e4804bc92d69753da82cd1ba37	k__Fungi;p__Basidiomycota	0.9787790396220595
7a27e6862c59b94847d3e8085efca58f	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Ostropales_fam_Incertae_sedis;g__Ostropales_gen_Incertae_sedis;s__Ostropales_sp;sh__SH0731936.10FU	0.9999968815136835
ed749e25762e0fee92bc3be35899624c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae	0.9949482253062346
585e6fec30ea817024735e39c7256d6b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Hyphodermella;s__Hyphodermella_rosae;sh__SH1024989.10FU	0.9771004888563386
0210f3632055ed7c583a87b0877ae317	k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp	0.9475247736250323
75a65bf0dc018b0371be742a1823a7fe	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8576585476141694
d12d0d5fcf6aec8da42ca011d3da8d87	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Ellisomyces;s__Ellisomyces_anomalus;sh__SH1070300.10FU	0.9391625996199308
0a9dc575dab1b04b04798d250fffa84b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma	0.7101944196890676
081c97e31f4250d26905f662648124bf	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0761752.10FU	0.9524324030342417
967ebde94a24c1234aaaaa9fa679e1cc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.7282492840837536
2a0e2408530fb121ad092f0971d800b8	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0739827.10FU	0.9341432105032009
