#OTUID	taxonomy	confidence
eb62c7a47a2a4a3d05fa56b5ce398705	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	0.9973848012798888
9208d67481e7217048c88944efe750c3	k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__	0.9997903327416661
951de9a627e60ad102de238fabbf17c9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae	0.9989180079243316
ab6dcdb47e7e5636c540351c7bd00ec7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9999868090986331
428981f2a1e82bcc38e2bdb1f436030c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__	0.9996364531113789
13be50bfee7ecfc73aaac1dbd33cd91c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__	0.9904480215425663
5ba5dd03d4f45b2d55499765af79e9ba	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__	0.9999999999781579
55398f9dd4aa210c0134be11370988c2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Actinoplanes; s__	0.999981109629311
762e2e5957c3277a2350a5ac31e11162	k__Bacteria; p__FBP; c__; o__; f__; g__; s__	0.9999999999531042
9c12afd3d420b6c6c30b28bddbc73fda	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.9900405900219718
7ef8ffb9e3460fc6a2a5f7d46b9bbc3a	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Larkinella; s__	0.9999999999650129
4f7b8c85b9ec051daf5cf144c1016d98	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9986444678793626
9a35922dffadfe32191962fb517b73c2	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__	0.9999996383409894
fbc115c0fcb072660d9ff7fb99c945e0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__	0.9388983066768871
2e0ba686b66d02219bf909fa1f239752	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999997170927033
9c796a700931a58673c91ab48a16ebb7	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__	0.9744582601663122
8eb4f5f2ad3ba71c7f62cd32cf4d5110	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__	0.7295511927408881
987b3eb4f165ce4e9a3c725031e1c7ca	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Phyllobacterium; s__	0.7945359947253422
9e36add87f0634eda33082aee967d6ba	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__	0.9999941502556595
74546f69b50989862451b146a7bf1b6c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.8888620520313729
e2cebcdd48c84c7a78b9feb9905820a8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__	0.9996048425823548
a4693cc93e95cf8b3bcaeb7eca4b7cc2	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9999880702815803
e3aada5445e972451501b9d51fef6edc	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__	0.9999970685764531
1509a7a7c545d6d245b24dea122e4079	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii	0.9301375460875976
c3fa84e919c2edafd2df9b9fe6c31bc1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9244823936693607
f87cc739720e855ca618f7833eb61a95	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.9999999988850021
6d1b0e9d64471aa9d1cd9d3f84db2f3c	k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__	0.99987767541075
0a1de7022b38113061bb760617452eb0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__	0.9990804556795191
c131728c7af7f99450a1f9749ec8d9ad	k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__	0.9999988199579234
5ac882764a92c7657062700e9fbff92b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__	0.997287366747067
84a854bb7743bed9c539b5d70418678d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9996210899764923
c901bf89470bd50a32b1e1cf1aa9829a	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__	0.9999948074935311
726df3e96baaf404089eafc1bb775738	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__	0.9706163955960634
f8a7d371ca81112eeb17547eefdc65d6	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9967179714235216
7f20cd7a6c4511d129d17a04bd21c6c3	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.994791416725387
e90e33a156d95f89a1b1d4a60a023bc1	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas; s__	0.999971781373269
ef6b4fc81bbfb96c60a76f8cfd25043f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999929429946177
17cfed604cfce8f55b498f2f0c7cfb9e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Virgisporangium; s__ochraceum	0.9997272428111565
a77ee953a65ed548ff14067a0318d443	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__	0.999980497717703
