"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"B7"	0.938145388107051	0.7363408121338	0.612758628203242	0.531774783850246	0.428442595570253	0.317575030310145	0.293285740806897	0.40788616041002	0.944930642918223	0.824681853117399	0.551950002571245	0.425462113406177	0.297346610938182	0.180547357203308	0	0.040268710338319	0.903525786511508	0.735257802458449	0.511927562278463	0.373753255376999	0.247802421747885	0.152848629124956	0.0367152641070573	0.0901073210953424
"B8"	0.914911013389813	0.713304619104479	0.589722435173921	0.508738590820925	0.405406402540932	0.294538837280823	0.262537509594109	0.373922524600187	0.922227791333727	0.801645660088078	0.528913809541924	0.402425920376856	0.274310417908861	0.157511164173987	0.040268710338319	0	0.879742752492131	0.711911986529532	0.488789756108756	0.350615449207292	0.224664615578178	0.129788913623552	0.0413376323590829	0.0607660535375351
"C1"	0.145611333199036	0.298075416555745	0.431244612652913	0.549197410982817	0.657769332764285	0.77337875076131	0.872816459297181	0.773516352279853	0.201030310142295	0.353599932889122	0.391649026143082	0.490053451016125	0.596539100191943	0.717125024327871	0.903525786511508	0.879742752492131	0	0.268854863342713	0.389857633137069	0.521715407506825	0.651768207212184	0.746669071209038	0.876471116567105	0.867474844334861
"C2"	0.214343277501163	0.046304016903151	0.272226693581744	0.388011093329356	0.494587070931448	0.608071170143045	0.705113023627352	0.608206242048539	0.232967500639845	0.174436230691243	0.220680614864738	0.329954413026722	0.43391464053867	0.552283759726831	0.735257802458449	0.711911986529532	0.268854863342713	0	0.21970583150021	0.359745602424656	0.487396873378687	0.581113532582467	0.708700495092828	0.69986960684664
"C3"	0.425968027823324	0.227661264934035	0.216442327178914	0.205224456798437	0.27424657623806	0.386719539226231	0.482051371540632	0.386853407649498	0.444550578369969	0.316391980139753	0.0429167011875288	0.111080785014417	0.214063911476559	0.330583806819141	0.511927562278463	0.488789756108756	0.389857633137069	0.21970583150021	0	0.138786497109998	0.265295364058284	0.358929065264992	0.485606878859813	0.476854673275362
"C4"	0.565336344986811	0.365835571835499	0.260160737667018	0.248942867286541	0.213630438617922	0.250205439902449	0.343877064639169	0.312404716117656	0.580716765328688	0.454566287041216	0.180631410466329	0.0558626153772774	0.0775498121527771	0.192409499917677	0.373753255376999	0.350615449207292	0.521715407506825	0.359745602424656	0.138786497109998	0	0.126508866948286	0.220613044292807	0.34743257195835	0.338680366373899
"C5"	0.69237556176932	0.491786405464613	0.367659097876299	0.292223583323805	0.256911154655186	0.198825045237335	0.290836547924872	0.314155346231136	0.704837125648489	0.58051712067033	0.306582244095443	0.179536414144654	0.0534268728198111	0.0664586662885633	0.247802421747885	0.224664615578178	0.651768207212184	0.487396873378687	0.265295364058284	0.126508866948286	0	0.0948182509427116	0.221481738329236	0.213825176455975
"C6"	0.784946637990311	0.584244067496676	0.460535692642651	0.379469154929012	0.2793259993881	0.22143593202671	0.294717311774786	0.32642010841199	0.795246911866592	0.672675314343185	0.399664974754478	0.273047927623161	0.147364009120511	0.0467915837337452	0.152848629124956	0.129788913623552	0.746669071209038	0.581113532582467	0.358929065264992	0.220613044292807	0.0948182509427116	0	0.126616778664075	0.118702093997727
"C7"	0.911714852001888	0.710135719937571	0.586553536007013	0.505569691654017	0.402237503374024	0.293922003019062	0.303875141953192	0.412091257792362	0.919104747201348	0.798476760921169	0.525744910375015	0.399257021209947	0.273701308819128	0.171132233042408	0.0367152641070573	0.0413376323590829	0.876471116567105	0.708700495092828	0.485606878859813	0.34743257195835	0.221481738329236	0.126616778664075	0	0.0583377138447889
"C8"	0.902926117985364	0.701421950974475	0.577839767043917	0.496855922690921	0.393523734410928	0.285208234055967	0.303875141953192	0.403377488829266	0.910517069399772	0.789762991958074	0.51703114141192	0.390543252246852	0.264987539856032	0.165324862968158	0.0901073210953424	0.0607660535375351	0.867474844334861	0.69986960684664	0.476854673275362	0.338680366373899	0.213825176455975	0.118702093997727	0.0583377138447889	0
