"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"B3"	0.128982382101867	0.243285056433998	0.688455385659596	0.712065511327709	0.712065511327709	0.902249719310589	0.902249719310588	0.902249719310588	0.404850538536119	0.350726416503539	0	0.76638217953836	0.872553424208158	0.902249719310588	0.902249719310588	0.902249719310589	0.527260084061963	0.547043809385999	0.495965225116183	0.712065511327709	0.902249719310588	0.902249719310588	0.902249719310588	0.79619478156964
"B4"	0.848159474671739	0.91997311849184	0.658109083063708	0.450862658775118	0.0672034922101077	0.210612633998479	0.135867539772228	0.135867539772228	0.907550642086868	0.902227506929935	0.76638217953836	0	0.106171244669798	0.135867539772228	0.135867539772228	0.178388104244804	0.815460588763216	0.946249063046257	0.534520712188909	0.217059013118838	0.135867539772228	0.135867539772228	0.135867539772228	0.0298126020312796
"B5"	0.954330719341537	0.971779101692915	0.764280327733505	0.557033903444916	0.173374736879905	0.210612633998479	0.0296962951024308	0.0296962951024307	0.971825532456413	0.978630062692116	0.872553424208158	0.106171244669798	0	0.0296962951024308	0.0296962951024308	0.178388104244804	0.940794511934487	0.946249063046257	0.640691956858706	0.323230257788636	0.0296962951024308	0.0296962951024308	0.0296962951024308	0.0763586426385179
"B6"	0.984027014443967	1	0.793976622835936	0.586730198547347	0.203071031982336	0.210612633998479	0	0.0168729417869987	1	1	0.902249719310588	0.135867539772228	0.0296962951024308	0	0	0.178388104244804	0.975850643944761	0.946250499507672	0.670388251961137	0.352926552891066	0	0	0	0.106054937740949
"B7"	0.984027014443967	1	0.793976622835936	0.586730198547347	0.203071031982336	0.210612633998479	0	0.0168729417869987	1	1	0.902249719310588	0.135867539772228	0.0296962951024308	0	0	0.178388104244804	0.975850643944761	0.946250499507672	0.670388251961137	0.352926552891066	0	0	0	0.106054937740949
"B8"	0.984027014443967	1	0.793976622835936	0.586730198547347	0.203071031982336	0.210612633998479	0.178388104244804	0.17713618337723	1	1	0.902249719310589	0.178388104244804	0.178388104244804	0.178388104244804	0.178388104244804	0	0.97585064394476	0.946250499507672	0.670388251961137	0.352926552891067	0.178388104244804	0.178388104244804	0.178388104244804	0.178388104244804
"C1"	0.588278573667254	0.695314010616387	0.376697232169324	0.404568711737588	0.736127645500672	0.975850643944761	0.975850643944761	0.975850643944761	0.86195382268351	0.514070625203968	0.527260084061963	0.815460588763216	0.940794511934487	0.975850643944761	0.975850643944761	0.97585064394476	0	0.75176864048422	0.439568968299192	0.559224940792073	0.975850643944761	0.975850643944761	0.975850643944761	0.850654019754301
"C2"	0.460368140045387	0.331486288673321	0.922638937378143	0.946249063046257	0.946249063046257	0.946250499507673	0.946250499507672	0.946250499507672	0.794125836297651	0.58656545335213	0.547043809385999	0.946249063046257	0.946249063046257	0.946250499507672	0.946250499507672	0.946250499507672	0.75176864048422	0	0.756209574142671	0.946249063046257	0.946250499507672	0.946250499507672	0.946250499507672	0.946249063046257
"C3"	0.62494760721805	0.714609311987633	0.339688657086325	0.216100286211527	0.467317219978801	0.670388251961137	0.670388251961137	0.670388251961137	0.702524712790785	0.548622935102489	0.495965225116183	0.534520712188909	0.640691956858706	0.670388251961137	0.670388251961137	0.670388251961137	0.439568968299192	0.756209574142671	0	0.317461699070071	0.670388251961137	0.670388251961137	0.670388251961137	0.564333314220189
"C4"	0.841047893429576	0.919973118491841	0.441050069944869	0.23380364565628	0.14985552090873	0.352926552891066	0.352926552891066	0.352926552891066	0.907550642086868	0.746028308125464	0.712065511327709	0.217059013118838	0.323230257788636	0.352926552891066	0.352926552891066	0.352926552891067	0.559224940792073	0.946249063046257	0.317461699070071	0	0.352926552891066	0.352926552891066	0.352926552891066	0.246871615150118
"C5"	0.984027014443967	1	0.793976622835936	0.586730198547347	0.203071031982336	0.210612633998479	0	0.0168729417869987	1	1	0.902249719310588	0.135867539772228	0.0296962951024308	0	0	0.178388104244804	0.975850643944761	0.946250499507672	0.670388251961137	0.352926552891066	0	0	0	0.106054937740949
"C6"	0.984027014443967	1	0.793976622835936	0.586730198547347	0.203071031982336	0.210612633998479	0	0.0168729417869987	1	1	0.902249719310588	0.135867539772228	0.0296962951024308	0	0	0.178388104244804	0.975850643944761	0.946250499507672	0.670388251961137	0.352926552891066	0	0	0	0.106054937740949
"C7"	0.984027014443967	1	0.793976622835936	0.586730198547347	0.203071031982336	0.210612633998479	0	0.0168729417869987	1	1	0.902249719310588	0.135867539772228	0.0296962951024308	0	0	0.178388104244804	0.975850643944761	0.946250499507672	0.670388251961137	0.352926552891066	0	0	0	0.106054937740949
"C8"	0.877972076703019	0.919973118491841	0.687921685094987	0.480675260806398	0.0970160942413874	0.210612633998479	0.106054937740949	0.106054937740949	0.907550642086869	0.92368114059689	0.79619478156964	0.0298126020312796	0.0763586426385179	0.106054937740949	0.106054937740949	0.178388104244804	0.850654019754301	0.946249063046257	0.564333314220189	0.246871615150118	0.106054937740949	0.106054937740949	0.106054937740949	0
