"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"B6"	0.983632474453441	1	0.983632474453439	0.983632474453444	0	0	0	0	0.983632474453439	1	1	0	0	0	0	0	0.98363247445344	0.983632473316037	0.344329318118711	0.0220136134838751	0	0	0	0
"B7"	0.983632474453441	1	0.983632474453439	0.983632474453444	0	0	0	0	0.983632474453439	1	1	0	0	0	0	0	0.98363247445344	0.983632473316037	0.344329318118711	0.0220136134838751	0	0	0	0
"B8"	0.983632474453441	1	0.983632474453439	0.983632474453444	0	0	0	0	0.983632474453439	1	1	0	0	0	0	0	0.98363247445344	0.983632473316037	0.344329318118711	0.0220136134838751	0	0	0	0
"C1"	0.864552108407156	0.843017355046378	1.22085230380015e-15	3.55291696670784e-15	0.98363247445344	0.98363247445344	0.98363247445344	0.98363247445344	0.98363247445344	0.406745819820204	1	0.98363247445344	0.98363247445344	0.98363247445344	0.98363247445344	0.98363247445344	0	0.98363247445344	0.639303156334729	0.961618860969565	0.98363247445344	0.98363247445344	0.98363247445344	0.98363247445344
"C2"	0.70577828701211	0.633707161774883	0.983632474453439	0.983632474453443	0.983632473316037	0.983632473316037	0.983632473316037	0.983632473316037	0.983632474453439	0.789634219126542	0.535395991138398	0.983632473316037	0.983632473316037	0.983632473316037	0.983632473316037	0.983632473316037	0.98363247445344	0	0.983632473316038	0.983632473316037	0.983632473316037	0.983632473316037	0.983632473316037	0.983632473316037
"C3"	0.864552108407156	0.843017355046379	0.639303156334728	0.639303156334732	0.344329318118711	0.344329318118711	0.344329318118711	0.344329318118711	0.983632474453439	0.792326084311013	1	0.344329318118711	0.344329318118711	0.344329318118711	0.344329318118711	0.344329318118711	0.639303156334729	0.983632473316038	0	0.322315704634836	0.344329318118711	0.344329318118711	0.344329318118711	0.344329318118711
"C4"	0.961618860969566	0.981480193300827	0.961618860969564	0.961618860969569	0.0220136134838751	0.0220136134838751	0.0220136134838751	0.0220136134838751	0.983632474453439	0.986723020462974	1	0.0220136134838751	0.0220136134838751	0.0220136134838751	0.0220136134838751	0.0220136134838751	0.961618860969565	0.983632473316037	0.322315704634836	0	0.0220136134838751	0.0220136134838751	0.0220136134838751	0.0220136134838751
"C5"	0.983632474453441	1	0.983632474453439	0.983632474453444	0	0	0	0	0.983632474453439	1	1	0	0	0	0	0	0.98363247445344	0.983632473316037	0.344329318118711	0.0220136134838751	0	0	0	0
"C6"	0.983632474453441	1	0.983632474453439	0.983632474453444	0	0	0	0	0.983632474453439	1	1	0	0	0	0	0	0.98363247445344	0.983632473316037	0.344329318118711	0.0220136134838751	0	0	0	0
"C7"	0.983632474453441	1	0.983632474453439	0.983632474453444	0	0	0	0	0.983632474453439	1	1	0	0	0	0	0	0.98363247445344	0.983632473316037	0.344329318118711	0.0220136134838751	0	0	0	0
"C8"	0.983632474453441	1	0.983632474453439	0.983632474453444	0	0	0	0	0.983632474453439	1	1	0	0	0	0	0	0.98363247445344	0.983632473316037	0.344329318118711	0.0220136134838751	0	0	0	0
