"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"B3"	0.261844611273598	0.290711406168046	0.428200356887112	0.538595858377525	0.743903513836643	0.865307606256818	0.896826795813129	0.757745546214128	0.359893359929325	0.368286368210152	0	0.380940151553927	0.661104842483779	0.831426857327256	0.902030348943622	0.902030348943622	0.709316979870051	0.185296708107215	0.218608586477615	0.479950157781558	0.767793716418902	0.89230408447742	0.902030348943622	0.785470606159405
"B4"	0.642784762827525	0.535218785958963	0.139554871167017	0.16652433427881	0.386924085609938	0.508328178030112	0.539847367586423	0.459928155713777	0.723344595998449	0.706110226553847	0.380940151553927	0	0.304125414257074	0.474447429100551	0.545050920716916	0.545050920716916	0.775459584233835	0.537885057880191	0.16922257834677	0.122970729554853	0.410814288192196	0.535324656250714	0.545050920716916	0.428491177932699
"B5"	0.864810044202001	0.757244067333439	0.335071259481943	0.184340374687334	0.18718399009309	0.299697634842165	0.235721953329349	0.433331506674711	0.935176724024273	0.903005819989742	0.661104842483779	0.304125414257074	0	0.170322014843477	0.240925506459842	0.240925506459842	0.841953808600163	0.766159698008278	0.448654441878291	0.184783023009957	0.10918543321602	0.23119924199364	0.240925506459842	0.124365763675625
"B6"	0.919919313997627	0.826266915381113	0.50539327432542	0.354662389530811	0.274707333583704	0.299697634842165	0.139011588959363	0.434987255064729	0.938892515273377	0.937387687139089	0.831426857327256	0.474447429100551	0.170322014843477	0	0.0706034916163651	0.132326594817841	0.901852177017941	0.840879542596936	0.620563004812356	0.351476699545698	0.0636331409083547	0.060877227150163	0.0706034916163651	0.0459562511678518
"B7"	0.990522805613992	0.896870406997478	0.575996765941786	0.425265881147176	0.345310825200069	0.336420377528968	0.144215142089856	0.465463969901772	1	1	0.902030348943622	0.545050920716916	0.240925506459842	0.0706034916163651	0	0.132326594817841	0.980786219727608	0.913470314876281	0.691824167340586	0.422080191162063	0.13423663252472	0.00972626446620216	0	0.116559742784217
"B8"	0.990522805613992	0.896870406997478	0.575996765941786	0.425265881147176	0.345310825200069	0.336420377528968	0.144215142089856	0.368392848716275	1	1	0.902030348943622	0.545050920716916	0.240925506459842	0.132326594817841	0.132326594817841	0	0.980786219727608	0.913470314876281	0.691824167340586	0.422080191162063	0.13423663252472	0.132326594817841	0.132326594817841	0.132326594817841
"C1"	0.526567045692486	0.390073115909713	0.620640971228715	0.791548588249002	0.846307925399751	0.939730537164391	0.974968696038041	0.816549433414579	0.723056493215848	0.59798680843795	0.709316979870051	0.775459584233835	0.841953808600163	0.901852177017941	0.980786219727608	0.980786219727608	0	0.523861974342736	0.754713937435726	0.793536328402611	0.839907541161171	0.9699123471017	0.980786219727608	0.850473518407541
"C2"	0.122992205762537	0.12779489274713	0.504925641323165	0.699978309227527	0.770163910769039	0.875713934974627	0.908120297027426	0.762431868777785	0.307010286063114	0.248189345219285	0.185296708107215	0.537885057880191	0.766159698008278	0.840879542596936	0.913470314876281	0.913470314876281	0.523861974342736	0	0.369006505911894	0.576175576298131	0.775455315900092	0.903470284667703	0.913470314876281	0.793629758103776
"C3"	0.479549718969825	0.370981765959952	0.260191940398852	0.328346846711641	0.532224382136463	0.654759352624254	0.686572143157828	0.589464281241692	0.568385883754443	0.562025782995954	0.218608586477615	0.16922257834677	0.448654441878291	0.620563004812356	0.691824167340586	0.691824167340586	0.754713937435726	0.369006505911894	0	0.265812302859729	0.556337121748508	0.682007302805265	0.691824167340586	0.574178671563583
"C4"	0.680027021192044	0.572461044323481	0.239265517905844	0.128975515160795	0.263953356055085	0.38535744847526	0.41687663803157	0.396510163329734	0.758877066863951	0.739137260755448	0.479950157781558	0.122970729554853	0.184783023009957	0.351476699545698	0.422080191162063	0.422080191162063	0.793536328402611	0.576175576298131	0.265812302859729	0	0.287843558637344	0.412353926695861	0.422080191162063	0.305520448377846
"C5"	0.862979735997656	0.762633774472758	0.441760133417066	0.291029248622456	0.216799092343698	0.299697634842165	0.139011588959363	0.433997757751263	0.933430445044377	0.901382673211887	0.767793716418902	0.410814288192196	0.10918543321602	0.0636331409083547	0.13423663252472	0.13423663252472	0.839907541161171	0.775455315900092	0.556337121748508	0.287843558637344	0	0.124510368058518	0.13423663252472	0.0176768897405029
"C6"	0.98079654114779	0.887144142531276	0.566270501475583	0.415539616680974	0.335584560733867	0.326694113062766	0.139011588959363	0.455737705435569	0.990720267138666	0.991374592108917	0.89230408447742	0.535324656250714	0.23119924199364	0.060877227150163	0.00972626446620216	0.132326594817841	0.9699123471017	0.903470284667703	0.682007302805265	0.412353926695861	0.124510368058518	0	0.00972626446620216	0.106833478318015
"C7"	0.990522805613992	0.896870406997478	0.575996765941786	0.425265881147176	0.345310825200069	0.336420377528968	0.144215142089856	0.465463969901772	1	1	0.902030348943622	0.545050920716916	0.240925506459842	0.0706034916163651	0	0.132326594817841	0.980786219727608	0.913470314876281	0.691824167340586	0.422080191162063	0.13423663252472	0.00972626446620216	0	0.116559742784217
"C8"	0.873963062829775	0.780310664213261	0.459437023157569	0.308706138362959	0.228751082415852	0.299697634842165	0.139011588959363	0.434987255064729	0.938892515273377	0.906459606390769	0.785470606159405	0.428491177932699	0.124365763675625	0.0459562511678518	0.116559742784217	0.132326594817841	0.850473518407541	0.793629758103776	0.574178671563583	0.305520448377846	0.0176768897405029	0.106833478318015	0.116559742784217	0
