"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"B6"	0.983632473794666	1	0.9823696268006	0.930183679198532	0.0998638342156386	0.00635854529182538	0	0	0.983632473794666	1	1	0	0	0	0	0	0.982957169921001	0.983632474032643	0.436367385538777	0.223856581070654	0	0	0	0
"B7"	0.983632473794666	1	0.9823696268006	0.930183679198532	0.0998638342156386	0.00635854529182538	0	0	0.983632473794666	1	1	0	0	0	0	0	0.982957169921001	0.983632474032643	0.436367385538777	0.223856581070654	0	0	0	0
"B8"	0.983632473794666	1	0.9823696268006	0.930183679198532	0.0998638342156386	0.00635854529182538	0	0	0.983632473794666	1	1	0	0	0	0	0	0.982957169921001	0.983632474032643	0.436367385538777	0.223856581070654	0	0	0	0
"C1"	0.840647245422741	0.877967461742967	0.0412587623318109	0.0412587623318109	0.878973077503916	0.982957169921001	0.982957169921001	0.982957169921001	0.982957169921001	0.50335205164258	0.931772466678335	0.982957169921001	0.982957169921001	0.982957169921001	0.982957169921001	0.982957169921001	0	0.982957170168796	0.548282502257492	0.749864543375541	0.982957169921001	0.982957169921001	0.982957169921001	0.982957169921001
"C2"	0.664733366041151	0.580376794308887	0.983632474032643	0.983632474032643	0.983632474032643	0.983632474032643	0.983632474032643	0.983632474032643	0.983632474032643	0.732339309854028	0.574617109917611	0.983632474032643	0.983632474032643	0.983632474032643	0.983632474032643	0.983632474032643	0.982957170168796	0	0.983632474032643	0.983632474032643	0.983632474032643	0.983632474032643	0.983632474032643	0.983632474032643
"C3"	0.828045191859073	0.865174334416787	0.564918476915348	0.51273252931328	0.336503551323138	0.436367385538777	0.436367385538777	0.436367385538777	0.964716238141142	0.725443878875246	0.916229006335381	0.436367385538777	0.436367385538777	0.436367385538777	0.436367385538777	0.436367385538777	0.548282502257492	0.983632474032643	0	0.212510804468122	0.436367385538777	0.436367385538777	0.436367385538777	0.436367385538777
"C4"	0.846961427512598	0.882360669351683	0.758513045729946	0.706327098127877	0.123992746855016	0.223856581070654	0.223856581070654	0.223856581070654	0.983632473794667	0.859152639212202	0.934364300034046	0.223856581070654	0.223856581070654	0.223856581070654	0.223856581070654	0.223856581070654	0.749864543375541	0.983632474032643	0.212510804468122	0	0.223856581070654	0.223856581070654	0.223856581070654	0.223856581070654
"C5"	0.983632473794666	1	0.9823696268006	0.930183679198532	0.0998638342156386	0.00635854529182538	0	0	0.983632473794666	1	1	0	0	0	0	0	0.982957169921001	0.983632474032643	0.436367385538777	0.223856581070654	0	0	0	0
"C6"	0.983632473794666	1	0.9823696268006	0.930183679198532	0.0998638342156386	0.00635854529182538	0	0	0.983632473794666	1	1	0	0	0	0	0	0.982957169921001	0.983632474032643	0.436367385538777	0.223856581070654	0	0	0	0
"C7"	0.983632473794666	1	0.9823696268006	0.930183679198532	0.0998638342156386	0.00635854529182538	0	0	0.983632473794666	1	1	0	0	0	0	0	0.982957169921001	0.983632474032643	0.436367385538777	0.223856581070654	0	0	0	0
"C8"	0.983632473794666	1	0.9823696268006	0.930183679198532	0.0998638342156386	0.00635854529182538	0	0	0.983632473794666	1	1	0	0	0	0	0	0.982957169921001	0.983632474032643	0.436367385538777	0.223856581070654	0	0	0	0
