"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"
"B3"	0.151106289890114	0.262246358107835	0.656221690306977	0.690840966008665	0.690840966008665	0.889452668460568	0.889452668460568	0.889452668460568	0.398841011285068	0.353348835440338	0	0.72377959240541	0.844733353137289	0.889452668460568	0.889452668460568	0.889452668460568	0.510654493241945	0.522761695654481	0.461169497132281	0.690840966008665	0.889452668460568	0.889452668460568	0.889452668460568	0.768653367251885
"B4"	0.841947255898779	0.924184347728337	0.596718681793403	0.39619795382444	0.0431655542837055	0.226698039776555	0.165673076055158	0.165673076055158	0.903554645126893	0.879552120797309	0.72377959240541	0	0.12095376073188	0.165673076055158	0.165673076055158	0.196487904685858	0.779867706674938	0.923925912749875	0.51934867817782	0.190404513881203	0.165673076055158	0.165673076055158	0.165673076055158	0.0448737748464755
"B5"	0.939435826213926	0.957151623689431	0.717672442525283	0.51715171455632	0.164119315015585	0.226698039776555	0.0447193153232784	0.0447193153232784	0.9579324418318	0.967488098740365	0.844733353137289	0.12095376073188	0	0.0447193153232784	0.0447193153232784	0.196487904685858	0.923209977937853	0.923925912749875	0.640302438909699	0.311358274613083	0.0447193153232784	0.0447193153232784	0.0447193153232784	0.0760799858854042
"B6"	0.984155141537204	1	0.762391757848561	0.561871029879598	0.208838630338864	0.226698039776555	0	0.0413020124318714	1	1	0.889452668460568	0.165673076055158	0.0447193153232784	0	0	0.196487904685858	0.976206827221198	0.928369257757089	0.685021754232978	0.356077589936361	0	0	0	0.120799301208683
"B7"	0.984155141537204	1	0.762391757848561	0.561871029879598	0.208838630338864	0.226698039776555	0	0.0413020124318714	1	1	0.889452668460568	0.165673076055158	0.0447193153232784	0	0	0.196487904685858	0.976206827221198	0.928369257757089	0.685021754232978	0.356077589936361	0	0	0	0.120799301208683
"B8"	0.984155141537205	1	0.762391757848561	0.561871029879598	0.208838630338864	0.226698039776555	0.196487904685858	0.189867726927175	1	1	0.889452668460568	0.196487904685858	0.196487904685858	0.196487904685858	0.196487904685858	0	0.976206827221198	0.928369257757089	0.685021754232978	0.356077589936361	0.196487904685858	0.196487904685858	0.196487904685858	0.196487904685858
"C1"	0.556948209593488	0.667680516942598	0.399815975623374	0.440843270504739	0.737255352724247	0.976206827221198	0.976206827221198	0.976206827221198	0.842929442256049	0.505406761001867	0.510654493241945	0.779867706674938	0.923209977937853	0.976206827221198	0.976206827221198	0.976206827221198	0	0.715197496844315	0.440843270504739	0.554219365413821	0.976206827221198	0.976206827221198	0.976206827221198	0.833047605900173
"C2"	0.440955577994673	0.309663508988441	0.889306637048187	0.923925912749875	0.923925912749875	0.928369257757089	0.928369257757089	0.928369257757089	0.763606055840133	0.570004849675624	0.522761695654481	0.923925912749875	0.923925912749875	0.928369257757089	0.928369257757089	0.928369257757089	0.715197496844315	0	0.716988094037551	0.923925912749875	0.928369257757089	0.928369257757089	0.928369257757089	0.923925912749875
"C3"	0.612275787022395	0.704121731494727	0.307041472491967	0.229671468876384	0.483391912468977	0.685021754232978	0.685021754232978	0.685021754232978	0.687502189791026	0.551483776077425	0.461169497132281	0.51934867817782	0.640302438909699	0.685021754232978	0.685021754232978	0.685021754232978	0.440843270504739	0.716988094037551	0	0.328944164296617	0.685021754232978	0.685021754232978	0.685021754232978	0.564222453024295
"C4"	0.841947255898779	0.924184347728337	0.4063141679122	0.205793439943237	0.15444774817236	0.356077589936361	0.356077589936361	0.356077589936361	0.903554645126893	0.741123955921716	0.690840966008665	0.190404513881203	0.311358274613083	0.356077589936361	0.356077589936361	0.356077589936361	0.554219365413821	0.923925912749875	0.328944164296617	0	0.356077589936361	0.356077589936361	0.356077589936361	0.235278288727679
"C5"	0.984155141537204	1	0.762391757848561	0.561871029879598	0.208838630338864	0.226698039776555	0	0.0413020124318714	1	1	0.889452668460568	0.165673076055158	0.0447193153232784	0	0	0.196487904685858	0.976206827221198	0.928369257757089	0.685021754232978	0.356077589936361	0	0	0	0.120799301208683
"C6"	0.984155141537204	1	0.762391757848561	0.561871029879598	0.208838630338864	0.226698039776555	0	0.0413020124318714	1	1	0.889452668460568	0.165673076055158	0.0447193153232784	0	0	0.196487904685858	0.976206827221198	0.928369257757089	0.685021754232978	0.356077589936361	0	0	0	0.120799301208683
"C7"	0.984155141537204	1	0.762391757848561	0.561871029879598	0.208838630338864	0.226698039776555	0	0.0413020124318714	1	1	0.889452668460568	0.165673076055158	0.0447193153232784	0	0	0.196487904685858	0.976206827221198	0.928369257757089	0.685021754232978	0.356077589936361	0	0	0	0.120799301208683
"C8"	0.863355840328522	0.924184347728337	0.641592456639878	0.441071728670916	0.088039329130181	0.226698039776555	0.120799301208683	0.120799301208683	0.903554645126893	0.912176317442741	0.768653367251885	0.0448737748464755	0.0760799858854042	0.120799301208683	0.120799301208683	0.196487904685858	0.833047605900173	0.923925912749875	0.564222453024295	0.235278288727679	0.120799301208683	0.120799301208683	0.120799301208683	0
