#OTUID	taxonomy	confidence
2deebd1e27b7c92a7f00046e4287ba87	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.9999999926349119
45177ca4ee0b157647a71c41c7e6a7b3	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__	0.9795646990541546
2e6693d3ba27603c5c3f6c63c49c938d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii	0.9907641644831559
b0088908014b048f60f1b1777850b626	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__	0.9997975430427255
de50f88da61a1c18eb810c92a4ed015d	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__	0.9999999999972999
735ce6ee9a64c5570737516accca580d	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Chitinophaga; s__arvensicola	0.9992586838938661
29f2d702c040e09ffa2df6076b5fc3b4	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9999999539101634
d4e5fe9c26f096a29854a201c23ac75b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__chondroitinus	0.9594475926470706
750065069aabf3f7ce7e6a5b05de7a95	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9999999563408447
670870bda5a0b764e999c8726ac2d3df	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__	0.9822453927887335
56b74dc4f4c51001ba2b1cc8b350a8ff	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__	0.9999995670996724
10066b3e766d399b96a76ffe406e4c6b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__	0.9051029646726649
f49701b25ffe6ed139e3226e90893ef9	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium; s__	0.8402298869819205
1158a187696838e557799d0cb896cc72	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9999889168969661
71966c28a1a74f2a08cf41c20ee5f17b	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9320418513195586
e252f20aa1fd7b0e9f5907bbe30cb03f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.7163950718771623
03ec60e695b8e4f2f4e1cca77f56bafd	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__11-24; f__; g__; s__	0.9999999736818953
22e64693bc54290d7d9c2595e1da158b	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9901196949289107
185afe5d48e7cb286d3a4a8a4beecadd	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__	0.9999997580194853
a6a046081709638d04dc61681bf7e26f	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999992860751
a7de3fddd29ec5fa1b76157f7f941de5	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9999999597221895
73c32b80eb839a4172a8b8e8e7660ccf	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9914590284376372
91e91ee4777c7fe0f8fb1e207aff245f	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999913228236773
bcd7b28babe32d5c4fcc541abb8d3f29	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__; s__	0.7053717829689501
6970b77950a0fd552d8485b059dd3acc	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae; g__Actinoallomurus	0.9372519425654247
271549f634236da80143a6a7c2ded91c	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales	0.9999874853863395
9e8e65608f5894d5f13f3523ce890799	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.8169344831184338
05632d19a4b87b8dd53fc776db45312b	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae	0.8426479284324715
07c09e904dc2fb71dbbd4b460e684c7a	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae; g__; s__	0.8491433846520389
5bec40f594783bdcb1c6a89c0f7f4810	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__	0.999307945599937
91659f16d933bfdedc27489c6a8f8338	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.999145102385893
c8308ed0a97d55ded39430f683bfd522	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__Frankia; s__	0.795002049599094
2672124a4fbae4b159250cbf69e41587	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.9999860812082123
f3a27eb890fde1b6b57817df9b86b77c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__	0.9999999999136548
3efe862425dd5257c8dd09473b8eb015	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.9995885776822376
3cd8fcf683dc347a9429a13eea9baaec	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__; s__	0.9999991122147198
6c2070a5d4fdd079b04c4131c91a9860	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__	0.946937328468033
431e8721617af65cd9a26c3b4c4ea9d5	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__	0.9999996444352554
94fd68ead2d614d37566e2203d465913	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9999999992021742
4263065fc0f8c02694ba63081c24cb51	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9444676775301402
74cad9867a45fbd3e0e110b7b97dee1d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9937369924292262
4b7c3931e58c5ff681a8720553998fd4	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999910921673
7da297778ff9a16eaae6d993300afc93	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus Protochlamydia; s__	0.8780196303490302
cc231af74c42f476b7903ee444e7fa8e	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.9990278131515552
2f736e308b6ae2ffb190db9d091aae5f	k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__	0.9999980835546044
dca368a1544bb6a904d5454e0805c39e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__	0.9997119130681619
e90bfbf79bbf3009b1bfdb862732331d	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__; f__; g__; s__	0.9949874516142019
d595b312b2d27353ae8bfb2dae6e745e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999959302674
fdbaa089fc8af52b96c9c80782c608d9	k__Bacteria; p__Armatimonadetes; c__OPB50; o__; f__; g__; s__	0.9999999999995595
11ef08a90d38da80bc8e2f90e5555472	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__	0.7086428831857701
27cea02f2ade5142069a38589ce6a4a3	k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__; g__; s__	0.9999761642914109
706d02fc687bd0315d6d8cd8e42c70a2	k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__; g__; s__	0.8509954339901615
525704d7296251ef64a241f38043a56f	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__	0.999999940938908
91593601c9258ae88bfa8f5fdfb313df	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9596226463514168
6bea98672675c376def4f4b695d2d450	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii	0.9638880241023114
8405b37b39069864f28ec896524cb76c	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__; g__; s__	0.9998628448254125
5c98e72ba8aee9a8632d0a5d81d82884	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__; s__	0.8967555375906295
54bc37a573f05319942f6e9200d767ff	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__	0.9999999917536968
73f1739b98b331d092931b690cd14695	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__	0.9999996400207118
c0acb95040693e0ba3d2596cf3bb5454	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9723214299667693
01a79fbd8d9f4996f8735726a6531734	k__Bacteria; p__Firmicutes; c__Clostridia; o__OPB54; f__; g__; s__	0.9999974568206591
067f35b7f22f7e6a9eccdd0f45cf96ff	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9988743593342745
ed9ac284d0f4e6b889df4c2a867ec415	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.999999931500306
bca3ab7b8bbc08b4fb8ab09359d183e9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__	0.999929125918658
87014b1eae3b6507f8fcdf06ba475896	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__	0.9999999881777627
d970da6308800ac3b781bc49011e2237	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.997337096577168
29c9f2af84ea0756a53eeb0ab0b9c6cc	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9999994105150339
51d0cb08ea9a53e9bdb65863b346792b	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__; g__; s__	0.9999999915420261
d9d44bb6f806d1f697605095dee79443	k__Bacteria; p__Firmicutes; c__Clostridia; o__; f__; g__; s__	0.9730148478485097
a5d1de3dc015c01cd5d921d01ef151e2	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Leptolyngbya; s__	0.8352000916444329
3ef238e2c340ce524570a41b59b96d84	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9976968974383356
a057a286ba2b974e1ebfde733922f487	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999997792672092
5e392707a03f75499b233c9398efb186	k__Bacteria; p__Armatimonadetes; c__Chthonomonadetes; o__Chthonomonadales; f__Chthonomonadaceae; g__; s__	0.9999988144521901
c7b212340731c99c16a0775bb4fbbed5	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999929071635
59cd3657c03df551e3ac2da72f11e727	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.8612650930986304
50b2511179ae9a9e620a4136cf2801ca	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.7574788909330766
8d80e189809a6ec588445cf7720cbbbc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__paradoxus	0.9650252420535391
14595a3fba3b46fcbeb97359d7592d7d	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__	0.927577861049713
2e37df35b5c52f1f65ca22634b6da656	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9702962566570165
